title,text,subject,date
"THIS IS THE ALT-LEFT the Fake News Media Refuses to Tell You About [Video]","The media is trying their best to control what you see and how you see it when it comes to the alt-left. We re here to tell you the truth about the violence and who is instigating it. Antifa and Black Lives Matter have been instrumental from the days of Trump s campaign up until now. The video below is a great compilation of who the REAL aggressors are THE TRUTH, SPREAD IT!Here is how liberals demonstrate their political views pic.twitter.com/SWIOT1rdsd  Hector Morenco (@hectormorenco) August 18, 2017Do you remember the 2016 campaign with the violence directed at Trump supporters?A Pro-Trump Supporter Attacked with Eggs:How about the inauguration where Antifa and others were destroying property and assaulting Pro-Trump attendees?Plans Exposed to Shut Down the Inauguration:Remember Berkeley? Destruction and assault again Berkeley Again:Do you see where this is going? It s not the Trump supporters who are at fault here but you d never know it from the news media s propaganda and lies.It s way past time to speak up and stop being passive to this or it will come to your door one day. Tell the truth and just keep telling it!",politics,"Aug 18, 2017"
"WATCH: PEGGY HUBBARD Defends Trump&Talks About Being Attacked Because She Defended Confederate Statues: Antifa and Black Lives Matter showed up with weapons, wanting a fight","Here s a partial transcript of her rant about the black community blaming whites for racism: If you believe in what you re doing, why hide your face? The KKK came out swinging. They had a permit. They had a right to be there. I am not condoning what the KKK did. I do not condone what they stand for, not at all. But they had the right to be there like everyone else. Antifa and Black Lives Matter showed up with weapons, wanting a fight.  We as black people, we have got to get off the plantation. We have got to stop believing the lies. We as black people, are just as complicit on slavery as the white people. Not alL white people own slaves. Not all black people were slaves. We are refusing to acknowledge that we as black people had a hand in slavery. 3,076 slaves were sold by black people during the civil war period. ",politics,"Aug 17, 2017"
"VICE MAGAZINE CALLS FOR ISIS-LIKE DESTRUCTION: Lets Blow Up Mount Rushmore","It is becoming increasingly difficult to separate leftists from Islamic terrorists as both destroy monuments, statues, and seek to eliminate freedoms we enjoy. On a day in which an Islamic terrorist killed over a dozen people in Barcelona, senior editor Wilber Cooper has the audacity to publish an article for VICE Magazine urging the left to destroy Mt. Rushmore just like ISIS would.In his article  Let s Blow Up Mount Rushmore,  Cooper attacks the Founding Fathers and calls for a demolition of the monument. His call to erase historical markers, such as statues, echoes the recent movement from left-wingers for a culture war that would decimate Americans  political traditions and heroes. Those targeted heroes include Thomas Jefferson, former president and chief author of the Bill of Rights   such as the First Amendment   and General and President George Washington, who declined offers to become a dictator after winning the Revolutionary War.Cooper argues that these historical monuments and statues help preserve a system of racial exploitation and inequality, and should be erased to help build a new society. He says,  It s going to be impossible to improve America if we can t be honest about its origins and its past. He insists that  Trump and his white supremacist cohorts believe the reverence some Americans have for these statues is simply respect for history, and that tearing them down is tantamount to ripping pages out of a textbook. But monuments built by the state are not history they are manifestations of power. Upon acknowledging the insensitivity of the article s title given the tragic events which occurred earlier today in Spain, VICE Magazine deleted the original article and wrote an editor s note:  The headline and URL of this story have been updated. We do not condone violence in any shape or form, and the use of  blow up  in the original headline as a rhetorical device was misguided and insensitive. We apologize for the error. They have since changed the title to  Get Rid of Mount Rushmore.  Wow. What an improvement. Leftists continue to contradict their self-proclaimed peace-seeking objectives and prove that they are actually seeking to burn down the United States by getting rid of every trace of this great country s history. And you can bet they are coming for the Constitution next.Read more: Breitbart",politics,"Aug 17, 2017"
"DEMOCRAT REP: I Cant Wait for Trump to Hang Himself&We Should Just Let Him Do That [Video]","A Tennessee Democrat was LITERALLY SALIVATING TO TELL WHAT HE PLANS TO DO TO DESTROY PRESIDENT TRUMP It s like a feeding frenzy out there Has anyone out there ever seen anything like this? It s disgusting! We think we know why this putz is grandstanding See below This guy is a hater and is just like all of the other Democrats who will lie and cheat to get Trump out of office. But is there something more GRANDSTANDING FOR VOTESWe dug a little deeper and came up with the REAL reason Cohen is blasting President Trump:The 9th is a heavily Democratic, black-majority district, and it was considered very likely that whoever won the Democratic primary would be the district s next congressman.AHA!Democratic representative Steve Cohen said on MSNBC on Thursday that the Democrats cannot wait for President Trump to  hang himself,  and they needed to remove him from office on their own.Yes, we know Cohen is using a metaphor, but his comments are sure to raise some eyebrows.PLEASE SEND A MESSAGE TO STEVE COHEN ON HIS FACEBOOK PAGE: DEMOCRAT STEVE COHEN FACEBOOKCohen announced that he plans on introducing his own articles of impeachment following the president s comments on the Charlottesville domestic terrorist attack.He said he would introduce the measure  as soon as we can. He just can t wait What a jackwagon!He s a member of the  Congressional Progressive Caucus  and is as liberal as they come. He refused to hear Netanyahu speak even though he is of the Jewish faith. He s pro-abortion, anti-gun Yada, Yada, Yada You get the picture.Please pray that someone beats him next time around!",politics,"Aug 17, 2017"
"ATLANTA JUDGE Punished for Telling the Truth About Radical Antifa Protesters Tearing Down Monuments","And once again, the snowflakes want to erase parts of history they know nothing about. And what s more, they attack and penalize those who try to defend it.This week, an Atlanta judge was suspended upon posting his thoughts about Confederate monuments and so called  anti-fascist  protesters on Facebook. Judge James Hinkle wrote,  It looks like all of the snowflakes have no concept of history. It is what it is. Get over it and move on.  He went on to add,  The nut cases tearing down monuments are equivalent to ISIS destroying history. ISIS AND ANTIFA BELOW- BOTH HATE AMERICA AND DEAL WITH CONFLICT BY USING VIOLENCE AND DESTRUCTION.He noted that, Confederate monuments in Virginia have the rear ends of horses facing north. Following these posts, Hinkle was told by Gwinnett County s chief magistrate that he was suspended. Chief Judge Kristina Blum released the following statement:  I have made it clear to all of our judges to conduct themselves in a manner that promotes public confidence in the integrity, impartiality, and fairness of the judiciary. I consider any violation of those principles and policies to be a matter of utmost concern. Hinkle, who also served as the mayor of Grayson for over twenty years, previously made his views well known on social media when he posted he was  proud to be a deplorable infidel.  While many have been calling for his permanent removal, Hinkle has stated that he did not see what he did wrong. But you know,  he went on to say,  with the way things are going in the world today, I guess everything s controversial. JUDGE HINKLE RESIGNED AFTER TELLING THE TRUTH AND BEING PUNISHED FOR IT. WE DON T BLAME HIM Read more: Daily Caller",politics,"Aug 17, 2017"
"ANTI-TRUMP VANDALS Hit Dr. Ben Carsons House&Paint F*ck Trump on House [Video]","Dr. Ben Carson was interviewed by a local TV station and relayed a story of grace after his home was vandalized. He also discussed the events in Charlottesville and the removal of Confederate statues. The secretary of the U.S. Department of Housing and Urban Development said he believes dialogue can help overcome hate and bigotry.Carson said his home was vandalized earlier this summer while he was away: We were out of town and our house was toilet papered,  Carson told News4 s Meagan Fitzgerald.  They had painted  F Trump  on it as well.  He said neighbors cleaned up the mess, and he responded with grace.  That really is the message that I try to get out to people. You can t necessarily control the animosity and the hatred of someone else, but you can control how you react,  he said.When asked about Charlottesville he said education is key ",politics,"Aug 17, 2017"
"MO DEMOCRAT LAWMAKER Under Investigation By Secret Service For Saying: I Hope Trump Is Assassinated On Facebook&But Response By Man Who Claims Cousin Is On Trumps Secret Service Detail Could Be More Serious Threat","The U.S. Secret Service is investigating a Facebook post from Missouri state Sen. Maria Chappelle-Nadal, D-University City, in which she stated:  I hope Trump is assassinated! A conversation between MO state Senator Maria Chappelle-Nadal and Christopher Gagn  of Ferguson, MO, (In his Facebook profile he claims he s an  Investigative Journalist focused on Social Justice, Police Misconduct and Prison Reform ) was screen shot and saved before either party had a chance to delete it. The conversation included the senator openly hoping that President Trump would be assassinated and Facebook user Christophe Gagne, who told her that his cousin is on President Trump s  Secret Service Detail . Gagn s comments seem to infer that his cousin is being forced to protect President Trump because he had to sign up for 6 years of service and has already served 4 years of his contract protecting Barack Obama. Gagn  went on to say,   I truly believe [it] will happen sooner not later.  while referring to the assassination of our president.For obvious reasons, everyone seems to be focused on what the MO state Senator said when she openly hoped for Trump s assassination, but shouldn t the Secret Service be making a call to Christopher Gagn  who claims to have a cousin assigned to protecting the life of our president and claiming that he will be assassinated sooner than later? Does Gagn have some sort of an inside scoop? For all we know, Gagn  may not even be telling the truth about having a cousin on President Trump s Secret Service detail, but sure seems it would certainly be worth the time it would take for the Secret Service to look into it.  St. Louis Post-Dispatch: Chappelle-Nadal s comment, referring to President Donald Trump, has since been removed. But Chappelle-Nadal confirmed to the Post-Dispatch that she had written it in response to another commenter before deleting it. I didn t mean what I put up. Absolutely not. I was very frustrated,  Chappelle-Nadal told the newspaper.  Things have got to change. The U.S. Secret Service s St. Louis field office  is looking into this,  the office confirmed.Kristina Schmidt, special agent in charge, told the Post-Dispatch that  hypothetically  in such investigations, agents try to  determine intent, to determine if there was a violation of federal law. If there is, then we refer it to the U.S. Attorney. Our primary goal is to determine if there is intent and meaning behind it,  Schmidt said.According to a screenshot of the now-deleted conversation obtained by the Post-Dispatch, another commenter named Christopher Gagn  was writing about a cousin of his who he said was on Trump s Secret Service detail. But, what I posted earlier, I truly believe will happen, sooner   not later,  he wrote. ",politics,"Aug 17, 2017"
"THROWING GAS ON RACIAL FIRE? VA Police Confirm&.Governor Terry McAuliffe LIED About Weapons Being Hid Around Charlottesville By White Nationalists","Will the mainstream media report about this?Contradicting statements by Virginia Gov. Terry McAuliffe, the Virginia State Police say they did not find caches of weapons stashed around Charlottesville in advance of last Saturday s deadly white nationalist rally.In an interview Monday on the Pod Save the People podcast, hosted by Black Lives Matter activist DeRay Mckesson, McAuliffe claimed the white nationalists who streamed into Charlottesville that weekend hid weapons throughout the town. They had battering rams and we had picked up different weapons that they had stashed around the city,  McAuliffe told Mckesson.McAuliffe s comments were picked up by other news outlets and spread through social media. But Corinne Geller, a spokesperson for the Virginia State Police, says that no such stashes were found. The governor was referring to the briefing provided him in advance of Saturday s rally and the extra security measures being taken by local and state police,  Geller tells Reason.  As a safety precaution in advance of August 12, such searches were conducted in and around Emancipation and McIntire Parks. No weapons were located as a result of those searches. The Virginia State Police also disputed McAuliffe s claims that Virginia State Police were underequipped to deal with the heavily armed militia members at Saturday s rally. The governor was referencing the weapons and tactical gear the members of various groups attending the rally had on their persons,  Geller says.  I can assure you that the Virginia State Police personnel were equipped with more-than-adequate specialized tactical and protective gear for the purpose of fulfilling their duties to serve and protect those in attendance of the August 12 event in Charlottesville. McAuliffe claimed in an interview with The New York Times that law enforcement arrived to find a line of militia members who  had better equipment than our State Police had.  In longer comments that were later edited out of the Times  story, McAuliffe said that up to 80 percent of the rally attendees were carrying semi-automatic weapons.  You saw the militia walking down the street, you would have thought they were an army,  he said.  Reason ",politics,"Aug 17, 2017"
"PRO-REPARATIONS CNN ANALYST: Washington, Jefferson Statues Need to Come Down [Video]","CNN tries to pass off radical Angela Rye as a sane analyst but we know her history and believe her to be very far left. She just made that statement that statues and monuments to two of America s most prominent Founding Fathers, George Washington and Thomas Jefferson,  need to come down. CNN host Kate Bolduan asked Rye if the country s ongoing discussion about race and white supremacy, spurred by the violence in Charlottesville Va. last weekend, is really about Confederate statues and monuments.Rye, a former executive director of the Congressional Black Caucus, said the problem is people are taught American history incorrectly, because they are only told about the  glories  of the country s past, not darker issues like racism.She added that because George Washington and other great American historical figures owned slaves, they deserved to be called out and recognized not for their accomplishments, but for their title of  slave owner. George Washington was a slave owner, and we need to call slave owners out for what they are, whether we think they were protecting American freedom or not,  Rye said.  He wasn t protecting my freedom. My ancestors weren t deemed human beings to him. So to me, I don t care if it s a George Washington statue or a Thomas Jefferson statue or a Robert E. Lee statue. They all need to come down,  Rye said. Read more: WFBWHAT YOU MIGHT NOT KNOW ABOUT ANGELA RYE: There is Nothing Un-American About Reparations    Angela RyeAngela Rye, former executive director of the Congressional Black Caucus, is one angry woman! She spews racist talking points like crazy without much rebuke from Carl Higbie. Rye makes a claim that Trump achieved his success off of the backs of  poor people : The very people who you re talking about who you think are looking for free gifts and handouts are people who have been disenfranchised since they got off the slave ship in this country.    Angela RyeCNN NEEDS TO DITCH THIS ANGRY WOMAN FOR SOMEONE WHO CAN MAKE VALID POINTS:",politics,"Aug 17, 2017"
"THIS AWESOME WOMAN JUST DESTROYED The Media on Their Lies About Charlottesville Narrative [Video]","WE LOVE THIS LADY! She gets what s really happening. She calls out the media and the left on hijacking the narrative on Charlottesville:  I Don t Care About Charlottesville, the KKK, or White Supremacy White supremacy and the KKK. Really? That s what you guys want me to be concerned about this week? I mean there are around 6,000 klansmen left in our nation. You want me to seriously process that every day when I wake up?  Why did we not hear a single thing about David Duke, white supremacy and the KKK the entire time Obama was in office? Do you think they were all hiding underground waiting for the next white president? Meeting by the light of the moon? Do you really actually mean they weren t still meeting, holding protests and having rallies? Maybe the media wasn t covering it. Use your brain. I mean the media is actually fabricating a reality tonight  Honestly everybody involved in this fake racial war is a loser.",politics,"Aug 17, 2017"
"3 FAILED GOP PRESIDENTIAL CANDIDATES Join Soros Funded Antifa, Mainstream Media To Twist Meaning of President Trumps Words","As James Bond s nemesis Auric Goldfinger famously observed,  Once is happenstance, twice is coincidence. The third time is enemy action.  On Tuesday evening, three prominent Republicans   Senator John McCain, Senator Marco Rubio, and 2012 presidential candidate Mitt Romney   endorsed the left-wing media s preferred narrative and embraced the masked thugs of Antifa as heroes.No, not the same. One side is racist, bigoted, Nazi. The other opposes racism and bigotry. Morally different universes.  Mitt Romney (@MittRomney) August 16, 2017Twitter users hit back at Romney, who likely has no idea who Antifa really is and the danger the violent, anti free-speech, Soros-funded poses to Americans:The fact that you view Antifa as moral and acceptable is beyond disgusting. No wonder you lost resoundingly in your presidential run.  Alex   (@SoCal4Trump) August 16, 2017McCain and Romney used almost identical language, bending their knees to the media narrative that only two factions were present in Charlottesville during the awful events of last weekend: white supremacist Nazis and  Americans standing up to defy hate and bigotry. There's no moral equivalency between racists & Americans standing up to defy hate& bigotry. The President of the United States should say so  John McCain (@SenJohnMcCain) August 16, 2017Senator John McCain got hammered by this Twitter user for not recognizing the violence Antifa has inflicted on innocent Trump supporters as a way to shut down free speech. This collage of photos is a not-so-subtle reminder:Here John, u uninformed piece of shit, are the faces of innocent peaceful rally attendees assaulted by Antifa. Antifa went looking for a war pic.twitter.com/K8fqKkAnH7  TexasStrong.357 (@SonofLiberty357) August 16, 2017As James Bond s nemesis Auric Goldfinger famously observed,  Once is happenstance, twice is coincidence. The third time is enemy action.  On Tuesday evening, three prominent Republicans   Senator John McCain, Senator Marco Rubio, and 2012 presidential candidate Mitt Romney   endorsed the left-wing media s preferred narrative and embraced the masked thugs of Antifa as heroes.McCain and Romney used almost identical language, bending their knees to the media narrative that only two factions were present in Charlottesville during the awful events of last weekend: white supremacist Nazis and  Americans standing up to defy hate and bigotry. Senator Rubio, who just can t seem to get over his loss to President Trump, took to Twitter to defend the violent Antifa group and condemn President Trump for including them in his condemnation of the violence that took place in Charlottesville:The organizers of events which inspired & led to #charlottesvilleterroristattack are 100% to blame for a number of reasons. 1/6  Marco Rubio (@marcorubio) August 15, 2017They are adherents of an evil ideology which argues certain people are inferior because of race, ethnicity or nation of origin. 2/6  Marco Rubio (@marcorubio) August 15, 2017When entire movement built on anger & hatred towards people different than you,it justifies & ultimately leads to violence against them 3/6  Marco Rubio (@marcorubio) August 15, 2017So, is Marco Rubio condoning the type of violence by Antifa that Trump supporters are met with on a regular basis simply for daring to utter a viewpoint that is in opposition to the #AltLeft?Most people disagree with you, Marco. These people absolutely deserve blame for their violence. ANY violence & hate is contemptible pic.twitter.com/fqtomLASmK  Steph (@steph93065) August 16, 2017Senator Rubio probably doesn t visit the Antifa website, but if he did, he might have seen this special credit card sized knife that Antifa was selling on their website for their members to use at Trump rallies to stab people they disagree with:These groups today use SAME symbols & same arguments of #Nazi & #KKK, groups responsible for some of worst crimes against humanity ever 4/6  Marco Rubio (@marcorubio) August 15, 2017Mr. President,you can't allow #WhiteSupremacists to share only part of blame.They support idea which cost nation & world so much pain 5/6  Marco Rubio (@marcorubio) August 15, 2017Republican Rep Steven Smith shared a video with Senator Rubio, who apparently needs visual aids to see why President Trump was unwilling to call the violence in Charlottesville  one-sided :Have you seen the video? No police protection, two violent groups. Clearly two, with one blocking the road. How is it one-sided? pic.twitter.com/0W5CYqPT6M  Rep. Steven Smith (@RepStevenSmith) August 16, 2017The #WhiteSupremacy groups will see being assigned only 50% of blame as a win.We can not allow this old evil to be resurrected 6/6  Marco Rubio (@marcorubio) August 15, 2017Rubio s third tweet explicitly endorses violent responses to hate speech, but the last one is the money shot, as Rubio embraces the essence of Whataboutism and agrees with the media that left-wing thuggery is a fact on the Charlottesville ground that must be ignored if we are to properly condemn white nationalism.McCain and Romney are politically irrelevant, but Rubio still has political ambitions. Imagine the priceless look of surprise on his face when he gets branded a Nazi because he favors pro-growth tax cuts, free-market reforms, or balks at allowing illegal aliens to vote. He ll be so astounded at the way  hate speech  is expanded to cover his policy positions, and how the next wave of Antifa thugs justifies a violent response.   Breitbart News ",politics,"Aug 17, 2017"
"OOPS! NY GOV CUOMO Announces Statues of Confederate Generals Will Be Removed Because NY Stands Against Racism&IGNORES STATE Was Named After OWNER of African Slave Trading Company","Really Andrew? Does all of New York really stand against racism? Isn t  Al Sharpton, one of the greatest race agitators of all time, a resident of New York? Wasn t he one of Barack Obama s generals in the race war he spent eight years orchestrating from our White House? Wasn t Al Sharpton behind the massive march in New York City where organizers held bull horns calling for the death of police officers? Where was your selective outrage when Al Sharpton was one of the most frequent visitors to our White House?Who could forget the infamous  Beer Summit,  where former President Barack Obama hosted Prof Henry Gates, a prominent black scholar, and Sgt James Crowley, a white police sergeant, for beers in the White House Rose Garden, that was actually a photo-op for Obama where he pretended to be working towards the goal of defusing racial tension in America.And now, as though the last 8 years of race agitating from the highest office in the land never happened, Governor Andrew Cuomo s joining the leftist mob in an attempt to erase American history, foolishly believing that if Democrats are seen as the party removing confederate statues, perhaps Americans will forget that the Democrat Party was in fact, the party who fought so hard to keep slavery alive in America.Here s the ridiculous tweet from Governor Andrew Cuomo:Robert E. Lee and Stonewall Jackson will be removed from the CUNY hall of great Americans because New York stands against racism.  Andrew Cuomo (@NYGovCuomo) August 17, 2017Sean Davis, co-founder of The Federalist quickly schooled the leftist governor on the history behind the naming of the state of New York:New York is named after the head of a British slave-trading monopoly. https://t.co/edp3ZzYWyr  Sean Davis (@seanmdav) August 17, 2017The Duke of York was the main shareholder in and the director of the Company of Royal Adventurers Trading in Africa; established at the time of the restoration of the English monarchy in 1660. The shareholders in this Company were a combination of the Stuart Royal family along with a number of wealthy London merchants. The Company established London s monopoly of the English slave trade. It created slave ports on the West coast of Africa where British-produced goods were exchanged for Africans who were then transported as slaves to colonies in the Caribbean and the Americas.In 1664, the Duke of York, as Admiral of the Navy, annexed the Dutch colony of New Amsterdam (it was then renamed New York in his honour). When the Duke took over New York one of the first actions of the new authority was to grant the colony port privileges and the right to use warehouses to ships engaged in the slave trade (1) ~ i.e. ships owned by the Company of Royal Adventurers Trading in Africa in which the Duke was the largest shareholder.Previously, under the Dutch West India Company, the African slaves of New Amsterdam had lived in what was known as  half-freedom ; that is to say under the Dutch they had some rights and some, limited, independence. However, once under Stuart, British rule they became chattel slaves (i.e perceived as personal property of the slave owners in a way that was different from previous slave-systems. It was slavery used as labour under an emerging and consolidating capitalism). Though it is worth noting that these urban slaves of New York never accepted the complete servitude endured by their rural counterparts.President Trump took to Twitter this morning to denounce decisions being made by leftists in positions of authority to erase the history of our great nation:Sad to see the history and culture of our great country being ripped apart with the removal of our beautiful statues and monuments. You ..  Donald J. Trump (@realDonaldTrump) August 17, 2017 can't change history, but you can learn from it. Robert E Lee, Stonewall Jackson   who's next, Washington, Jefferson? So foolish! Also  Donald J. Trump (@realDonaldTrump) August 17, 2017 the beauty that is being taken out of our cities, towns and parks will be greatly missed and never able to be comparably replaced!  Donald J. Trump (@realDonaldTrump) August 17, 2017",politics,"Aug 17, 2017"
"BRAINIAC PROTESTERS VANDALIZE&Attempt to Take Down Peace Monument","This is what mob rule does It s lawless idiots who decided to vandalize and tear down a  Peace  Monument in Atlanta. Has it come to this? Where does this end?THE PARAGRAPH BELOW FROM THE AJC IS THE MOST DISTURBING:A protester was hurt by metal falling from the edifice as the group tried to tear it down, AJC photographer John Spink reported Sunday night. Tensions rose as the lone policeman on the scene was surrounded by black-clad Antifa protesters shouting  pig.  Black Lives Matter protesters put themselves between the police officer and the Antifa crowd, and the gathering soon dispersed.Protesters vandalized and attempted to take down the Peace Monument in Piedmont Park in Atlanta on Sunday, mistaking it for a pro-Confederate statue. The protesters were marching in response to the violent protests in Charlottesville, Virginia, on Saturday where one woman died after being deliberately hit by a car, and two law enforcement personnel were killed when the helicopter they were in crashed. The Atlanta march traveled from Woodruff Park to Piedmont Park Sunday, where some damaged the Peace Monument, erected in 1911,  a blog on the Atlanta Journal-Constitution website said.  The sculpture features an angel standing above a Confederate soldier, guiding him to lay down his weapon. But the memorial attacked by protesters   some dressed in black and wearing masks   was erected to encourage healing and reconciliation. ATLANTA HISTORY BUFF FILLS US IN:  These guys realized a national healing needed to take place,  said Kennedy, a history buff who keeps the three-volume set  The Chronicles of the Old Guard  on his bookshelf.  They organized a peace tour of the North, which is really remarkable. These were guys who fought in the Civil War, against Union troops. They would go meet with Union soldiers and began to repair those fissures the war created. It speaks to what we call the Atlanta spirit. Read more: Breitbart",politics,"Aug 17, 2017"
"ICELAND PROUDLY CLAIMS TO HAVE ERADICATED Down Syndrome&In Most Gruesome Way Imaginable","Mainstream news channels rarely draw attention to the negative side of abortion, but CBS News did so this week with a report about Iceland s near 100-percent abortion rate for babies with Down syndrome.  few countries have come as close to eradicating Down syndrome births as Iceland,  the report begins.  Since prenatal screening tests were introduced in Iceland in the early 2000s, the vast majority of women   close to 100 percent   who received a positive test for Down syndrome terminated their pregnancy. Just a handful of children with Down syndrome have been born in Iceland in the past decade. Two are born each year, on average, but the rest are killed in the womb. For most of the children who were born, their mothers decided not to have prenatal screening tests.This deadly discrimination against babies with disabilities is a problem in countries across the world, not just Iceland. In 2014, the Danish government reported 98 percent of unborn babies who tested positive for Down syndrome were aborted. CBS reports the rate in France was 77 percent in 2015, 90 percent in the United Kingdom and 67 percent in the U.S. between 1995 and 2011. Some put the rate even higher in the United States, but it is difficult to determine the exact number because the U.S. government does not keep detailed statistics about abortion.In many of these countries, late-term abortions are legal in cases of fetal anomalies, such as Down syndrome. The UK, for example, prohibits abortions after 24 weeks but allows wide exceptions for late-term abortions involving fetal anomalies.Iceland hospital counselor Helga Sol Olafsdottir does not see any problem with the fact that so many women are having their unborn babies aborted because of Down syndrome. This systematic discrimination is simply a  woman s choice  in her mind.The issue is not gray. It s very clearly wrong, says Penny Nace, president and CEO of Concerned Women for America. This is eugenics and barbarianism at best,  Nace said.  These individuals have no less worth than anyone else. Iceland and many other countries are killing human beings in abortions simply because they have a disability. Down syndrome varies in severity, but most people with the genetic disorder live into their 60s. Some even live on their own, hold down jobs, go to college and get married.For entire story   Life News",politics,"Aug 16, 2017"
"BALTIMORE PURGES CONFEDERATE STATUES In Dark Of Night&MAYOR Explains: I did not want to endanger people in my own city","In a city whose former Mayor Stephanie Rawlings-Blake, told police officers to  stand down  in the middle of a full-blown riot started by Black Lives Matter activists, Baltimore s new mayor Catherine Pugh, has now ordered the city to be whitewashed of any history that pertains to the Civil War era.In a stealth purging of history, the city of Baltimore removed four Confederate statues from city property under cover of night early Tuesday morning.City crews began the destruction of the monuments just before midnight and finished by 5:30 a.m., the Hill reported.The city council quietly approved the removal late on Monday in a unanimous vote. It s done,  Baltimore Mayor Catherine Pugh told the Baltimore Sun.  They needed to come down. My concern is for the safety and security of our people. We moved as quickly as we could. I did not want to endanger people in my own city,  the African American mayor said.  I had begun discussions with contractors and so forth about how long it would take to remove them. I am a responsible person, so we moved as quickly as we could.    Breitbart NewsBaltimore Sun: Pugh declined to say how much it cost to remove the statues, or where they had been taken. She said the city would provide cost details soon, but planned to keep the location of the statues secret to avoid conflict.The monuments were loaded onto flatbed trucks and hauled away before sunrise Wednesday, bringing an abrupt end to more than two years of indecision across two mayoral administrations.The four monuments   the Lee-Jackson Monument, a monument to Chief Justice Roger B. Taney at Mount Vernon Place, the Confederate Soldiers and Sailors Monument on Mount Royal Avenue and the Confederate Women s Monument on West University Parkway ",politics,"Aug 16, 2017"
"THE PURGE: NYC Mayor De Blasio to Review All Symbols of Hate on City Property","THE PURGE CONTINUES THE NYC MAYOR has just opened a can of worms so big that it ll be hard to control it. He wants to review  all symbols of hate  on city property then leave it to his panel of  experts  to decide what stays and what goes. This should be interesting. Isn t this subjective? Someone might think one thing is a symbol of hate but not another. Where does this purging end?Mayor de Blasio said late Wednesday that the city will conduct a 90-day review of  all symbols of hate on city property  in the wake of violence sparked by white supremacist groups in Charlottesville, Virginia over the weekend.A 32-year-old woman was killed and more than a dozen people were injured when a vehicle slammed into a group of counter-protesters on Saturday, and two state troopers died when the helicopter from which they were monitoring events suddenly crashed.Opposition to the removal of a statue of Confederate Army general Robert E. Lee was at the heart of rallies by white nationalists and KKK members in Charlottesville this year.New York City officials said they re putting together a panel of  relevant experts and community leaders  who will define the criteria and make recommendations for which items to remove.EXPERTS? WHO SAYS?MEANWHILE IN THE EAST VILLAGEThe South is rising   in the East Village.Residents are seeing red over a pair of Confederate flags hanging in the window of an East 8th Street apartment building, following the deadly white power rally in Virginia this week.The flags have been hanging in the fifth-floor window of the building near the corner of Avenue D for months, but anger is boiling over in the aftermath of the weekend s carnage   with neighbors pelting rocks and bricks at the window Wednesday morning. They re scary, we don t know who we are dealing with in the neighborhood. I feel uncomfortable because that represents evil. I see the protests in the news and I come home and see this,  said local Louise Abddhal, 56, as a chorus of others yelled at the window.Residents had turned a blind eye to the offensive banners in the past, but started getting mad after Saturday s rally in Charlottesville, where a neo-Nazi fatally mowed down counter-protester Heather Hayer. It s been there forever and no one said anything. Now it s going crazy. Virginia is bringing more light and attention too,  said longtime resident Janet Brown. .The Dixie-head has changed the flags around several times   there was a  neo-Nazi  one for awhile, according to Brown   and he now has two Israeli flags and an American flag between the Confederate ones.But the baffling collection is just making residents angrier. He is a Jew with a Confederate flag! Are you kidding me?  said one neighbor, who wouldn t give his name. Confederate flags in the window, bro! That is a bunch of racists. Right here in the avenue, bro! In the hood! This sh-t is real. He is looking to start a f ing riot. The building s property manager said he s aware of the flags and is trying to get the resident to take them down.Footage of a man throwing rocks and screaming expletives at the windows on Wednesday morning shows police arriving and telling him to stop   but witnesses say cops didn t make any arrests.Via: NYP",politics,"Aug 16, 2017"
"I DID THE RIGHT THING Pro-North Korea Communist Helped Pull Down Confederate Statue&NOTE: Its NOT About the Statues!","A member of the Worker s World Party pulled down the statue in Durham, NC. It s really not about the statues It s a culture war and a leftist revolution. In other words, this is serious business to the organized communist groups who became emboldened during Obama s 8 years in office. TheY don t want the  progress  to stop. The  progress  is destroying capitalism and making America more socialist and communist leaning. Don t believe us? Check out the WWP and you ll see it s another name for the communist party in America: Worker s World PartyMISSION: DESTROY AMERICAOne of the activists who toppled a Confederate statue in Durham, N.C., on Monday night is a member of an extreme leftist group that supports the totalitarian regime in North Korea and wants to abolish capitalism. COPS & KLAN GO HAND IN HAND Taqiyah Thompson, a student at North Carolina Central University, was arrested Tuesday following a press conference in which she defended the actions of the demonstrators and equated police officers to Confederate soldiers and Ku Klux Klan members. I did the right thing,  she said.  Everyone who was there   the people did the right thing. The people will continue to keep making the right choices until every Confederate statue is gone, until white supremacy is gone. That statue is where it belongs. It needs to be in the garbage. Thompson is a member of the Worker s World Party (WWP), a revolutionary Marxist-Leninist group originally formed in 1959 as a hard-line offshoot of the more moderate Socialist Workers Party. In addition to supporting a wide range of far-left causes, the group also defends the North Korean regime of dictator Kim Jong-Un against alleged U.S. imperialism.Read more: Daily Caller",politics,"Aug 16, 2017"
"CNNS VAN JONES FAKE CRYING Over Trump Blaming Both Sides for Charlottesville Violence [Video]","Mark Dice nails it! Van Jones on CNN cries over President Trump blaming both sides, and Anderson Cooper, Don Lemon and others looked like they were holding back tears. The liberal media freakout hasn t been this bad since Hillary lost the election.Van Jones takes his orders from Obama and ValJar He s a student of Alinsky and plays like he really cares about the black community. He s dangerous. He wants a revolution in America so bad he ll fake cry on TV to get it. What is it with the Democrats? A bunch of babies! First, we had Obama fake crying and then Schumer!",politics,"Aug 16, 2017"
